from,to,early,morning,am_peak,inter_peak,pm_peak,evening,late,night
940GZZLUNHG,940GZZLUWRR,0.0,0.569,14.526,14.342,7.825,3.549,0.60400003,0.0
940GZZLUNHG,940GZZLUWKA,0.0,0.0,0.692,11.206,4.996,5.744,0.558,0.0
940GZZLUNHG,940GZZLUWLO,0.0,7.761,39.909,50.845,90.101,23.37,5.124,0.001
940GZZLUNHG,940GZZLUWBN,0.0,0.991,36.937,47.019,56.179,25.710001,9.395,0.0
940GZZLUNHG,940GZZLUWHP,0.0,0.234,4.236,5.6480002,12.146,5.223,1.761,0.001
940GZZLUNHG,940GZZLUWKN,0.0,0.013,1.587,8.169,5.26,5.648,2.41,0.0
940GZZLUNHG,940GZZLUWSM,0.0,5.06,69.556,99.53,27.946001,6.827,0.875,0.0
940GZZLUNHG,940GZZLUWPL,0.0,0.661,4.297,4.965,1.196,1.569,1.27,0.0
940GZZLUNHG,940GZZLUWIG,0.0,0.0,0.0,4.728,7.4570003,6.745,2.326,0.0
940GZZLUNHG,940GZZLUPCO,0.0,0.157,17.023,31.061,17.499,8.371,3.447,0.0
940GZZLUNHG,940GZZLUVXL,0.0,3.276,25.964,28.17,37.669,20.156,6.6,0.0
940GZZLUNHG,940GZZLUBXN,0.0,0.93700004,13.194,41.783,78.756996,56.436,24.456,0.0
940GZZLUNHG,940GZZLUSWK,0.0,1.504,40.284,31.247,25.882,4.743,2.622,0.001
940GZZLUNHG,940GZZLUBMY,0.0,0.375,8.502,12.37,16.428,6.493,2.804,0.001
940GZZLUNHG,940GZZLUCWR,0.0,1.664,24.079,54.021,62.218,47.515,16.66,0.001
940GZZLUODS,940GZZLUBBN,0.0,0.402,4.816,8.55,3.899,1.027,0.21,0.0
940GZZLUODS,940GZZLUALD,0.0,0.041,13.126,20.818,15.2890005,3.405,2.787,0.0
940GZZLUODS,940GZZLUADE,0.0,0.279,5.901,18.509,8.528,6.187,2.002,0.0
940GZZLUODS,940GZZLUAGL,0.0,3.325,89.082,239.738,162.09799,88.176,25.602,0.0
940GZZLUODS,940GZZLUBST,0.0,2.197,82.223,125.924,96.611,27.412,10.547,0.0
940GZZLUODS,940GZZLUBNK,0.0,71.021,546.656,596.561,976.619,299.598,106.349,0.0
940GZZLUODS,940GZZLUBSC,0.0,0.769,19.996,18.756,38.462,21.699,10.966,0.0
940GZZLUODS,940GZZLUBWT,0.0,0.688,0.64,1.188,2.121,0.987,1.066,0.0
940GZZLUODS,940GZZLUBLG,0.0,0.354,2.479,16.048,15.018,11.991,5.182,0.0
940GZZLUODS,940GZZLUBKF,0.0,0.49600002,14.631,20.658,14.736,2.71,1.123,0.0
940GZZLUODS,940GZZLUBND,0.0,2.267,29.472,107.739,69.397,15.867,2.902,0.0
940GZZLUODS,940GZZLUBOR,0.0,3.86,104.108,108.849,95.155,43.96,25.17,0.0
940GZZLUODS,940GZZLUCAR,0.0,3.731,6.5030003,19.167,34.437,23.352,13.145,0.0
940GZZLUODS,940GZZLUCTN,0.0,4.635,107.91,231.959,237.612,116.969,43.661,0.0
940GZZLUODS,940GZZLUCST,0.0,0.0,1.049,2.128,7.883,0.911,0.197,0.0
940GZZLUODS,940GZZLUCHL,0.0,0.07,11.158,34.989,14.004,2.572,0.73,0.0
940GZZLUODS,940GZZLUEMB,0.0,1.081,17.696,26.686,29.089,7.621,1.719,0.0
940GZZLUODS,940GZZLUCGN,0.0,0.87,27.683,133.675,138.23,37.921,2.58,0.0
940GZZLUODS,940GZZLUECT,0.0,1.47,14.694,32.083,52.151,29.059,18.071,0.0
940GZZLUODS,940GZZLUERC,0.0,0.533,20.328001,31.327,20.282,11.283,6.502,0.0
940GZZLUODS,940GZZLUEAC,0.0,10.925,183.183,316.945,383.833,166.46,92.199,0.0
940GZZLUODS,940GZZLUEUS,0.0,17.712,292.818,616.394,894.105,256.865,88.242,0.0
940GZZLUODS,940GZZLUESQ,0.0,0.053000003,5.452,10.861,11.339,1.967,0.855,0.0
940GZZLUODS,940GZZLUFCN,0.0,0.891,27.52,59.923,85.437996,26.121,7.063,0.0
940GZZLUODS,940GZZLUFYR,0.0,0.15100001,3.877,9.278,20.146,11.369,5.566,0.0
940GZZLUODS,940GZZLUFPK,0.0,0.026,1.462,6.974,2.368,10.405,11.777,0.0
940GZZLUODS,940GZZLUFBY,0.0,0.696,11.703,16.65,41.752,23.49,6.677,0.0
940GZZLUODS,940GZZLUGTR,0.0,0.887,14.005,23.703,33.471,11.222,7.795,0.0
940GZZLUODS,940GZZLUGDG,0.0,0.138,42.636,68.498,34.943,9.439,2.561,0.0
940GZZLUODS,940GZZLUGPS,0.0,0.788,25.716,38.136,20.072,7.0690002,2.932,0.0
940GZZLUODS,940GZZLUGPK,0.0,5.234,96.590004,151.673,83.848,21.061,7.849,0.0
940GZZLUODS,940GZZLUHSD,0.0,2.4160001,43.439,36.87,76.113,30.199,12.052,0.0
940GZZLUODS,940GZZLUHSK,0.0,0.973,24.768,21.791,14.596,5.125,2.719,0.0
940GZZLUODS,940GZZLUHBN,0.0,0.625,67.666,135.295,53.8,13.42,2.831,0.0
940GZZLUODS,940GZZLUHPK,0.0,0.547,2.459,8.402,7.856,5.306,1.353,0.0
940GZZLUODS,940GZZLUHWY,0.0,0.161,3.432,12.245,17.058,14.485,7.554,0.0
940GZZLUODS,940GZZLUHPC,0.0,0.554,12.827,19.4,14.115,4.41,0.125,0.0
940GZZLUODS,940GZZLUKNG,0.0,1.399,28.662,39.193,89.417,59.57,36.483,0.0
940GZZLUODS,940GZZLUKOY,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.0
940GZZLUODS,940GZZLUKSH,0.0,1.443,31.774,59.585,122.546,75.714,34.292,0.0
940GZZLUODS,940GZZLUKBN,0.0,1.5090001,1.02,11.072,22.185,14.994,10.063,0.0
940GZZLUODS,940GZZLUKSX,0.0,28.464,325.717,851.711,965.266,303.587,140.002,0.0
940GZZLUODS,940GZZLUKNB,0.0,2.231,34.629,73.077,38.12,10.946,1.64,0.0
940GZZLUODS,940GZZLULBN,0.0,0.157,9.446,16.749,16.616,8.264,4.502,0.0
940GZZLUODS,940GZZLULGT,0.0,0.0,1.543,10.556,13.36,7.867,3.463,0.0
940GZZLUODS,940GZZLULSQ,0.0,2.11,39.856,134.825,152.594,50.103,13.196,0.0
940GZZLUODS,940GZZLULVT,0.0,0.337,12.469,75.998,81.553,32.099,10.457,0.0
940GZZLUODS,940GZZLULNB,0.0,40.393,559.022,1027.986,2059.844,717.376,309.644,0.0
940GZZLUODS,940GZZLUMSH,0.0,0.074,1.438,1.695,1.094,1.226,0.013,0.0
940GZZLUODS,940GZZLUMBA,0.0,1.166,17.245,32.835,22.934,7.603,3.265,0.0
940GZZLUODS,940GZZLUMYB,0.0,0.206,6.272,18.658,27.536,7.103,2.923,0.0
940GZZLUODS,940GZZLUMED,0.0,0.214,6.939,34.219,24.657,16.032999,9.547,0.0
940GZZLUODS,940GZZLUMGT,0.0,25.23,152.214,104.892,67.618,18.821,4.682,0.0
940GZZLUODS,940GZZLUMTC,0.0,0.311,25.635,13.852,9.697,3.865,3.436,0.0
940GZZLUODS,940GZZLUNHG,0.0,0.211,11.044,30.164,30.041,12.849,4.933,0.0
940GZZLUODS,940GZZLUOVL,0.0,3.417,71.859,84.07,179.105,101.017,51.676,0.0
940GZZLUODS,940GZZLUOXC,0.0,9.142,167.665,451.07,307.232,59.359,8.888,0.0
940GZZLUODS,940GZZLUPAC,0.0,5.076,63.722,152.23,195.455,68.019,21.209,0.0
940GZZLUODS,940GZZLUPCC,0.0,3.69,65.886,154.082,145.352,49.295,9.027,0.0
940GZZLUODS,940GZZLUQWY,0.0,0.279,2.296,9.893,19.609,9.029,5.579,0.0
940GZZLUODS,940GZZLURGP,0.0,0.0,0.439,1.505,1.264,0.016,0.0,0.0
940GZZLUODS,940GZZLURYO,0.0,0.139,2.784,6.977,10.472,8.02,4.995,0.0
940GZZLUODS,940GZZLURSQ,0.0,0.61,23.388,58.113,31.434,15.153,4.708,0.0
940GZZLUODS,940GZZLUSJP,0.0,1.189,34.781,35.219,13.851,3.584,1.8330001,0.0
940GZZLUODS,940GZZLUSJW,0.0,0.338,4.336,12.329,17.534,8.729,4.327,0.0
940GZZLUODS,940GZZLUSPU,0.0,0.193,5.775,28.28,7.643,1.471,0.485,0.0
940GZZLUODS,940GZZLUSBC,0.0,1.493,11.091,33.996,65.629,21.329,9.234,0.0
940GZZLUODS,940GZZLUSSQ,0.0,1.0270001,20.01,40.867,39.328,15.808001,4.34,0.0
940GZZLUODS,940GZZLUSKS,0.0,1.852,57.791,102.757,86.906,28.882,10.183,0.0
940GZZLUODS,940GZZLUSKW,0.0,1.812,18.355,52.188,167.414,92.561,52.243,0.0
940GZZLUODS,940GZZLUCHX,0.0,0.509,12.139,38.239,51.892,9.697,3.479,0.0
940GZZLUODS,940GZZLUSWC,0.0,0.052,5.06,5.143,9.538,5.401,3.65,0.0
940GZZLUODS,940GZZLUTMP,0.0,0.064,18.558,38.734,13.202,5.243,0.308,0.0
940GZZLUODS,940GZZLUTCR,0.0,1.142,47.664,126.499,113.95,33.724,9.269,0.0
940GZZLUODS,940GZZLUTWH,0.0,0.32,26.438,51.109,78.421,14.66,5.605,0.0
940GZZLUODS,940GZZLUVIC,0.0,17.198,175.267,359.855,510.932,168.662,68.344,0.0
940GZZLUODS,940GZZLUWRR,0.0,1.146,17.391,49.243,29.927,7.135,3.802,0.0
940GZZLUODS,940GZZLUWKA,0.0,0.252,1.6570001,5.0030003,8.337,5.027,2.798,0.0
940GZZLUODS,940GZZLUWLO,0.0,13.065,155.069,336.171,1001.472,325.59,117.679,0.0
940GZZLUODS,940GZZLUWBN,0.0,0.184,2.185,4.732,6.749,2.895,2.398,0.0
940GZZLUODS,940GZZLUWHP,0.0,0.20899999,3.063,6.925,17.999,12.213,8.735,0.0
940GZZLUODS,940GZZLUWKN,0.0,0.0,2.578,8.61,15.383,7.758,5.717,0.0
940GZZLUODS,940GZZLUWSM,0.0,0.82699996,50.723,75.081,35.93,5.225,0.602,0.0
940GZZLUODS,940GZZLUWPL,0.0,0.082,2.988,15.72,8.779,2.864,1.875,0.0
940GZZLUODS,940GZZLUWIG,0.0,0.169,1.28,10.676,29.318,16.438,8.737,0.0
940GZZLUODS,940GZZLUERB,0.0,0.0,2.365,2.896,2.045,1.27,0.799,0.0
940GZZLUODS,940GZZLUPCO,0.0,0.794,26.955,45.495,49.598,28.042,13.791,0.0
940GZZLUODS,940GZZLUVXL,0.0,9.982,33.555,67.989,106.76,53.001,23.758,0.0
940GZZLUODS,940GZZLUBXN,0.0,3.851,47.197998,102.699,377.482,228.774,113.608,0.0
940GZZLUODS,940GZZLUSWK,0.0,1.347,49.194,74.142,70.675,15.129,6.048,0.0
940GZZLUODS,940GZZLUBMY,0.0,1.445,16.009,25.835,61.43,25.538,11.144,0.0
940GZZLUODS,940GZZLUCWR,0.0,0.681,12.259,49.601,89.547,78.305,29.902,0.0
940GZZLUOVL,940GZZLUBBN,0.0,1.776,16.71,8.893,6.034,0.887,0.621,0.0
940GZZLUOVL,940GZZLUALD,0.0,0.053000003,9.192,5.735,6.622,1.059,0.122,0.0
940GZZLUOVL,940GZZLUADE,0.0,0.616,26.803,15.274,11.941,3.56,0.36,0.0
940GZZLUOVL,940GZZLUAGL,0.0,2.97,69.363,72.916,72.846,23.209,6.226,0.0
940GZZLUOVL,940GZZLUBST,0.0,2.236,20.149,12.306,12.309,1.312,0.709,0.0
940GZZLUOVL,940GZZLUBNK,0.0,53.492,349.364,159.735,205.096,40.981,10.618,0.0
940GZZLUOVL,940GZZLUBSC,0.0,0.245,4.978,1.872,1.923,1.873,0.3,0.0
940GZZLUOVL,940GZZLUBLG,0.0,0.476,12.601,14.706,21.761,10.294,3.15,0.0
940GZZLUOVL,940GZZLUBKF,0.0,2.861,37.886,7.235,5.673,0.282,0.698,0.0
940GZZLUOVL,940GZZLUBND,0.0,2.339,16.491,19.445,9.945,1.664,0.107,0.0
940GZZLUOVL,940GZZLUBOR,0.0,2.318,36.822,34.603,32.788002,11.051,2.653,0.0
940GZZLUOVL,940GZZLUCAR,0.0,1.406,4.644,4.018,4.426,2.656,0.512,0.0
940GZZLUOVL,940GZZLUCTN,0.0,4.557,29.652,38.452,30.619,11.49,3.475,0.0
940GZZLUOVL,940GZZLUCST,0.0,0.082,3.338,0.707,0.662,2.261,0.347,0.0
940GZZLUOVL,940GZZLUCHL,0.0,1.39,37.029,23.89,11.942,2.103,0.118,0.0
940GZZLUOVL,940GZZLUEMB,0.015000001,7.159,72.721,0.0,45.048,5.4179997,1.191,0.122
940GZZLUOVL,940GZZLUCGN,0.0,0.0,1.484,3.732,2.636,0.617,0.0,0.0
940GZZLUOVL,940GZZLUECT,0.0,1.07,6.295,4.567,3.776,1.745,0.75,0.0
940GZZLUOVL,940GZZLUEAC,0.0,1.104,11.498,36.397,33.304,13.94,3.652,0.0
940GZZLUOVL,940GZZLUEUS,0.0,8.92,42.342,53.353,46.522,12.603,2.922,0.001
940GZZLUOVL,940GZZLUFCN,0.0,0.95,33.212,16.271,9.141,1.9810001,0.01,0.0
940GZZLUOVL,940GZZLUFYR,0.0,0.503,2.528,1.945,3.721,2.471,1.262,0.0
940GZZLUOVL,940GZZLUFPK,0.0,1.378,11.227,8.827,14.906,9.678,4.32,0.0
940GZZLUOVL,940GZZLUFBY,0.0,0.443,7.499,3.15,3.39,1.378,0.004,0.0
940GZZLUOVL,940GZZLUGTR,0.0,0.913,4.674,5.755,2.792,1.026,0.421,0.0
940GZZLUOVL,940GZZLUGDG,0.0,7.827,81.471,50.446,25.196,4.6740003,0.43,0.0
940GZZLUOVL,940GZZLUGPK,0.0,4.11,34.926,23.434,12.898,3.08,0.292,0.0
940GZZLUOVL,940GZZLUHSD,0.0,2.714,16.391,8.312,6.283,1.671,0.35300002,0.0
940GZZLUOVL,940GZZLUHAI,0.0,0.875,19.652,5.69,9.062,5.549,1.127,0.0
940GZZLUOVL,940GZZLUHSK,0.0,0.842,6.27,5.504,3.88,0.587,0.113,0.0
940GZZLUOVL,940GZZLUHBN,0.0,0.33,17.93,15.157,8.934,1.318,0.106,0.0
940GZZLUOVL,940GZZLUHPK,0.0,0.561,6.979,3.122,2.051,0.279,0.128,0.0
940GZZLUOVL,940GZZLUHWY,0.0,0.488,6.393,8.622,3.117,1.77,1.006,0.0
940GZZLUOVL,940GZZLUHPC,0.0,0.013,1.508,2.099,0.726,0.139,0.0,0.0
940GZZLUOVL,940GZZLUKNG,0.0,0.385,1.4860001,4.688,3.486,1.316,1.652,0.0
940GZZLUOVL,940GZZLUKOY,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0
940GZZLUOVL,940GZZLUKSH,0.0,1.974,15.789,7.629,10.525,4.352,1.868,0.0
940GZZLUOVL,940GZZLUKBN,0.0,1.518,2.684,2.661,6.275,2.399,0.563,0.0
940GZZLUOVL,940GZZLUKSX,0.0,16.545,71.886,115.158,74.548,19.783,6.167,0.0
940GZZLUOVL,940GZZLUKNB,0.0,0.955,10.031,8.078,3.401,0.919,0.0,0.0
940GZZLUOVL,940GZZLULBN,0.0,0.0,1.3610001,2.19,1.015,0.959,0.126,0.0
940GZZLUOVL,940GZZLULGT,0.0,0.17,1.694,2.212,1.864,0.153,0.379,0.0
940GZZLUOVL,940GZZLULSQ,0.083000004,20.271,154.09999,0.0,185.66301,36.43,4.523,0.726
940GZZLUOVL,940GZZLULVT,0.0,5.004,26.883,41.499,47.046,9.746,4.686,0.0
940GZZLUOVL,940GZZLULNB,0.0,25.399,173.917,211.791,283.634,85.369,24.505,0.0
940GZZLUOVL,940GZZLUMSH,0.0,1.003,5.885,0.855,0.741,0.012,0.0,0.0
940GZZLUOVL,940GZZLUMBA,0.0,0.072,8.267,6.007,3.127,1.384,0.273,0.0
940GZZLUOVL,940GZZLUMYB,0.0,1.58,11.132,13.412,16.339,3.881,1.038,0.0
940GZZLUOVL,940GZZLUMED,0.0,0.382,10.587,17.083,14.539,6.384,2.354,0.0
940GZZLUOVL,940GZZLUMGT,0.0,30.101,259.932,97.598,127.43,24.095,4.519,0.0
940GZZLUOVL,940GZZLUMTC,0.0,2.689,21.268,4.443,7.02,1.695,0.753,0.0
940GZZLUOVL,940GZZLUNHG,0.0,0.121,9.843,7.589,3.981,1.893,0.293,0.0
940GZZLUOVL,940GZZLUODS,0.0,7.85,210.908,121.381,101.474,42.759,10.133,0.0
940GZZLUOVL,940GZZLUOXC,0.0,5.363,51.103,64.179,31.469,5.179,0.236,0.0
940GZZLUOVL,940GZZLUPAC,0.0,5.605,34.674,28.809,28.859,6.943,1.301,0.0
940GZZLUOVL,940GZZLUPCC,0.0,3.059,16.487,25.147,19.228,6.47,0.723,0.0
940GZZLUOVL,940GZZLUQWY,0.0,0.109,5.995,1.747,3.905,0.986,0.307,0.0
940GZZLUOVL,940GZZLURGP,0.0,0.127,2.927,5.624,3.015,0.25300002,0.004,0.0
940GZZLUOVL,940GZZLURYO,0.0,0.0,1.052,0.384,0.606,0.656,0.0,0.0
940GZZLUOVL,940GZZLURSQ,0.0,0.222,5.538,6.006,3.859,1.368,0.008,0.0
940GZZLUOVL,940GZZLUSJP,0.0,0.229,5.38,3.773,2.786,0.659,0.0,0.0
940GZZLUOVL,940GZZLUSJW,0.0,0.184,4.9110003,4.257,3.012,1.396,0.803,0.0
940GZZLUOVL,940GZZLUSPU,0.0,1.136,11.958,7.943,3.732,0.543,0.004,0.0
940GZZLUOVL,940GZZLUSBC,0.0,0.711,10.281,12.941,13.008,3.551,1.102,0.0
940GZZLUOVL,940GZZLUSSQ,0.0,0.359,14.527,9.46,4.809,1.005,0.399,0.0
940GZZLUOVL,940GZZLUSKS,0.0,1.051,23.916,16.591,6.323,1.905,0.20300001,0.0
940GZZLUOVL,940GZZLUSKW,0.0,0.24,10.805,19.697,15.636,14.3029995,5.385,0.002
940GZZLUOVL,940GZZLUCHX,0.026,5.986,65.645,0.0,92.487,11.6710005,2.131,0.224
940GZZLUOVL,940GZZLUSWC,0.0,0.15100001,5.537,2.845,2.874,1.52,0.431,0.0
940GZZLUOVL,940GZZLUTMP,0.0,0.736,15.086,7.129,2.455,1.006,0.519,0.0
940GZZLUOVL,940GZZLUTCR,0.0,15.483,135.563,114.326,79.455,15.84,2.346,0.002
940GZZLUOVL,940GZZLUTWH,0.0,2.251,22.463,13.736,16.306,4.326,0.254,0.0
940GZZLUOVL,940GZZLUVIC,0.0,2.33,41.05,48.151,50.681,12.182,4.834,0.0
940GZZLUOVL,940GZZLUWRR,0.0,4.616,38.636,19.771,14.265,4.119,1.031,0.0
940GZZLUOVL,940GZZLUWKA,0.0,0.44300002,3.277,2.497,2.807,2.022,0.407,0.0
940GZZLUOVL,940GZZLUWLO,0.087000005,21.710001,79.806,0.0,167.012,25.596,5.27,0.929
940GZZLUOVL,940GZZLUWBN,0.0,0.835,2.846,1.232,2.029,0.578,0.148,0.0
940GZZLUOVL,940GZZLUWHP,0.0,0.60400003,2.533,2.897,3.711,2.055,0.526,0.0
940GZZLUOVL,940GZZLUWKN,0.0,0.0,2.4,2.349,1.63,2.491,0.459,0.0
940GZZLUOVL,940GZZLUWSM,0.0,0.978,7.736,6.846,2.033,0.301,0.0,0.0
940GZZLUOVL,940GZZLUWPL,0.0,0.362,10.347,9.444,7.24,4.048,2.166,0.0
940GZZLUOVL,940GZZLUWIG,0.0,0.0,2.235,2.765,3.957,3.195,1.073,0.0
940GZZLUOVL,940GZZLUERB,0.0,0.468,9.476,7.037,2.58,0.315,0.0,0.0
940GZZLUOVL,940GZZLUPCO,0.0,0.182,3.902,3.021,2.217,1.602,0.858,0.0
940GZZLUOVL,940GZZLUVXL,0.0,0.468,5.709,6.512,6.808,5.765,1.38,0.0
940GZZLUOVL,940GZZLUBXN,0.0,0.349,6.517,26.557,22.66,13.531,6.667,0.025
940GZZLUOVL,940GZZLUSWK,0.0,0.0,2.486,6.918,5.757,1.554,0.02,0.0
940GZZLUOVL,940GZZLUBMY,0.0,1.641,7.644,6.371,11.019,6.77,2.855,0.0
940GZZLUOVL,940GZZLUCWR,0.0,0.62700003,10.88,16.009,24.795,13.135,4.343,0.0
940GZZLUOXC,940GZZLUBBN,0.0,0.079,2.529,41.947,24.926,11.096,3.79,0.0
940GZZLUOXC,940GZZLUALD,0.0,0.108,9.287,65.506996,59.259,40.931,13.565,0.0
940GZZLUOXC,940GZZLUADE,0.0,0.469,5.616,67.511,69.48,63.642,18.865,0.0
940GZZLUOXC,940GZZLUAGL,0.0,0.587,11.601,171.691,160.76,120.597,31.524,0.0
940GZZLUOXC,940GZZLUBST,0.0,0.751,16.639,252.736,155.664,90.12,32.645,0.0
940GZZLUOXC,940GZZLUBNK,0.0,16.462,202.635,1319.469,1105.749,530.462,168.751,0.0
940GZZLUOXC,940GZZLUBSC,0.0,0.0,6.193,21.691,33.873,29.346,12.129,0.0
940GZZLUOXC,940GZZLUBWT,0.0,0.18,0.0,10.958,15.141,15.397,3.228,0.0
940GZZLUOXC,940GZZLUBLG,0.0,3.519,11.722,201.867,340.685,309.389,124.726,0.0
940GZZLUOXC,940GZZLUBKF,0.0,0.072,7.218,48.801,49.56,18.069,6.184,0.0
940GZZLUOXC,940GZZLUBND,0.0,0.255,4.028,76.799,29.091,19.858,2.369,0.0
940GZZLUOXC,940GZZLUBOR,0.0,0.0,3.859,31.124,30.259,28.984,8.92,0.0
940GZZLUOXC,940GZZLUCAR,0.0,0.074,2.417,39.354,49.598,51.522,16.365,0.0
940GZZLUOXC,940GZZLUCTN,0.0,0.178,9.3880005,173.946,104.341,66.578,20.048,0.0
940GZZLUOXC,940GZZLUCST,0.0,0.169,1.015,11.398,15.15,11.424,3.001,0.0
940GZZLUOXC,940GZZLUCHL,0.0,0.844,75.116,622.509,224.21,76.345,22.325,0.0
940GZZLUOXC,940GZZLUEMB,0.0,3.265,17.903,152.274,149.016,56.942,14.269,0.0
940GZZLUOXC,940GZZLUCGN,0.0,0.211,5.2330003,120.393,78.851,33.341,1.92,0.0
940GZZLUOXC,940GZZLUECT,0.0,0.131,8.455,107.321,132.001,133.499,38.636,0.0
940GZZLUOXC,940GZZLUERC,0.0,0.0,0.276,2.68,1.98,1.801,0.633,0.0
940GZZLUOXC,940GZZLUEAC,0.0,3.158,50.487,395.21,548.072,418.354,145.716,0.0
940GZZLUOXC,940GZZLUEUS,0.0,4.304,34.366,657.414,825.372,408.98898,103.974,0.126
940GZZLUOXC,940GZZLUESQ,0.0,0.0,0.22500001,3.111,2.617,1.071,0.304,0.0
940GZZLUOXC,940GZZLUFCN,0.0,0.538,8.536,73.859,46.774,32.951,8.566,0.0
940GZZLUOXC,940GZZLUFYR,0.0,0.0,2.351,38.121,40.418,39.371002,14.551,0.0
940GZZLUOXC,940GZZLUFPK,0.0,6.474,46.505,546.247,920.141,746.135,288.178,0.018
940GZZLUOXC,940GZZLUFBY,0.0,0.176,5.716,62.201,94.423996,64.915,18.129,0.0
940GZZLUOXC,940GZZLUGTR,0.0,0.511,7.269,91.972,92.191,78.487,25.386,0.0
940GZZLUOXC,940GZZLUGDG,0.0,0.696,0.767,13.599,6.283,4.857,0.604,0.0
940GZZLUOXC,940GZZLUGPS,0.0,0.0,0.261,1.875,1.459,1.586,0.869,0.0
940GZZLUOXC,940GZZLUGPK,0.0,5.21,28.802,283.821,104.19,48.407,11.434,0.0
940GZZLUOXC,940GZZLUHSD,0.0,0.555,9.783,100.616,110.239,77.773,25.446,0.0
940GZZLUOXC,940GZZLUHAI,0.0,5.382,65.469,812.667,1552.376,1332.728,413.672,0.013
940GZZLUOXC,940GZZLUHSK,0.0,0.728,10.923,121.622,73.737,49.935,15.417,0.0
940GZZLUOXC,940GZZLUHBN,0.0,0.652,56.425,517.699,225.908,88.417,17.618,0.0
940GZZLUOXC,940GZZLUHPK,0.0,0.191,9.52,86.96,72.804,57.088,23.387,0.002
940GZZLUOXC,940GZZLUHWY,0.0,0.0,1.592,35.728,45.350998,53.061,13.988,0.001
940GZZLUOXC,940GZZLUHPC,0.0,0.238,2.843,28.006,11.017,5.492,0.758,0.0
940GZZLUOXC,940GZZLUKNG,0.0,0.086,1.444,22.491,30.397,25.996,10.603,0.0
940GZZLUOXC,940GZZLUKOY,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0
940GZZLUOXC,940GZZLUKSH,0.0,0.272,3.109,61.217,59.739,58.28,22.185,0.0050000004
940GZZLUOXC,940GZZLUKBN,0.0,1.097,0.682,30.789,45.556,61.076,33.917,0.0
940GZZLUOXC,940GZZLUKSX,0.0,11.616,90.834,1465.0911,1762.268,789.912,249.423,0.020000001
940GZZLUOXC,940GZZLUKNB,0.0,0.287,13.001,197.435,107.697,32.889,5.435,0.0
940GZZLUOXC,940GZZLULBN,0.0,0.151,7.542,98.38,97.417,76.222,25.016,0.0
940GZZLUOXC,940GZZLULGT,0.0,0.22,6.697,112.644,138.64,120.607,59.131,0.0
940GZZLUOXC,940GZZLULSQ,0.0,0.157,2.298,64.428,46.015,25.258,3.8869998,0.0
940GZZLUOXC,940GZZLULVT,0.0,10.225,151.068,1361.574,1634.531,776.238,238.543,0.0
940GZZLUOXC,940GZZLULNB,0.0,1.3379999,26.338,302.633,326.012,211.123,70.684,0.001
940GZZLUOXC,940GZZLUMSH,0.0,0.0,1.163,5.553,3.241,1.227,0.64,0.0
940GZZLUOXC,940GZZLUMBA,0.0,0.207,11.778,146.594,77.244,56.247,21.843,0.0
940GZZLUOXC,940GZZLUMYB,0.0,1.202,29.513,381.793,538.013,282.272,108.645996,0.0
940GZZLUOXC,940GZZLUMED,0.0,3.176,10.441,139.816,226.701,214.634,95.25,0.0
940GZZLUOXC,940GZZLUMGT,0.0,0.084,3.751,40.702,21.271,7.951,2.1430001,0.0
940GZZLUOXC,940GZZLUMTC,0.0,0.063,2.068,24.784,18.178,15.318,4.258,0.0
940GZZLUOXC,940GZZLUNHG,0.0,0.759,26.76,285.277,233.717,209.279,81.098,0.003
940GZZLUOXC,940GZZLUODS,0.0,0.162,22.811,289.587,225.739,155.553,47.504,0.0
940GZZLUOXC,940GZZLUOVL,0.0,0.543,2.582,32.655,38.985,35.548,10.704,0.0
940GZZLUOXC,940GZZLUPAC,0.0,5.673,53.933,859.147,1161.537,672.09,169.373,0.0
940GZZLUOXC,940GZZLUPCC,0.0,0.723,9.022,221.64,124.696,86.039,13.5460005,0.0
940GZZLUOXC,940GZZLUQWY,0.0,0.853,12.256,218.655,217.564,235.533,98.251,0.001
940GZZLUOXC,940GZZLURGP,0.0,0.099999994,3.723,47.771,16.832,9.174,3.346,0.0
940GZZLUOXC,940GZZLURYO,0.0,0.0,0.59499997,7.443,7.233,4.017,2.169,0.0
940GZZLUOXC,940GZZLURSQ,0.0,0.324,1.879,71.674,49.906,44.649,15.772,0.0
940GZZLUOXC,940GZZLUSJP,0.0,0.53000003,7.221,66.109,27.288,12.186,3.915,0.0
940GZZLUOXC,940GZZLUSJW,0.0,0.194,4.722,43.704,28.353,32.46,10.649,0.0
940GZZLUOXC,940GZZLUSPU,0.0,6.792,117.778,712.957,242.828,83.553,23.73,0.0
940GZZLUOXC,940GZZLUSBC,0.0,4.489,40.895,403.523,496.033,384.586,134.866,0.021
940GZZLUOXC,940GZZLUSSQ,0.0,0.384,28.326,226.537,131.939,64.18,16.182,0.0
940GZZLUOXC,940GZZLUSKS,0.0,0.243,21.278,233.358,138.718,73.544,17.789999,0.0
940GZZLUOXC,940GZZLUSKW,0.0,6.489,17.386,143.812,330.79,277.122,101.939,0.0
940GZZLUOXC,940GZZLUCHX,0.0,1.9250001,32.01,448.718,674.405,329.73,94.352,0.003
